date,count_rate
2016-04-22,105.937
2016-04-23,105.835
2016-04-24,106.374
2016-04-25,106.517
2016-04-26,106.437
2016-04-27,106.923
2016-04-28,107.503
2016-04-29,108.142
2016-04-30,108.447
2016-05-01,107.940
2016-05-02,107.665
2016-05-03,107.320
2016-05-04,106.996
2016-05-05,107.479
2016-05-06,107.160
2016-05-07,106.783
2016-05-08,106.578
2016-05-09,106.595
2016-05-10,107.003
2016-05-11,107.790
2016-05-12,108.055
2016-05-13,108.348
2016-05-14,108.446
2016-05-15,107.719
2016-05-16,107.513
2016-05-17,107.059
2016-05-18,106.800
2016-05-19,106.395
2016-05-20,105.465
2016-05-21,105.764
2016-05-22,106.446
2016-05-23,106.702
2016-05-24,107.085
2016-05-25,107.763
2016-05-26,108.324
2016-05-27,108.261
2016-05-28,107.735
2016-05-29,107.755
2016-05-30,107.468
2016-05-31,107.724
2016-06-01,107.870
2016-06-02,108.613
2016-06-03,109.373
2016-06-04,109.692
2016-06-05,109.282
2016-06-06,108.829
2016-06-07,108.702
2016-06-08,108.971
2016-06-09,109.328
2016-06-10,109.443
2016-06-11,109.240
2016-06-12,108.847
2016-06-13,107.901
2016-06-14,106.714
2016-06-15,106.047
2016-06-16,105.435
2016-06-17,105.297
2016-06-18,105.783
2016-06-19,106.622
2016-06-20,107.757
2016-06-21,108.329
2016-06-22,108.770
2016-06-23,107.338
2016-06-24,107.210
2016-06-25,106.814
2016-06-26,106.877
2016-06-27,106.854
2016-06-28,107.123
2016-06-29,107.452
2016-06-30,108.020
2016-07-01,107.744
2016-07-02,107.804
2016-07-03,107.994
2016-07-04,108.333
2016-07-05,108.953
2016-07-06,109.252
2016-07-07,109.002
2016-07-08,107.583
2016-07-09,107.534
2016-07-10,106.693
2016-07-11,106.431
2016-07-12,105.837
2016-07-13,105.506
2016-07-14,105.443
2016-07-15,105.729
2016-07-16,106.174
2016-07-17,106.981
2016-07-18,107.562
2016-07-19,107.961
2016-07-20,106.123
2016-07-21,105.767
2016-07-22,106.416
2016-07-23,106.983
2016-07-24,107.215
2016-07-25,106.924
2016-07-26,107.562
2016-07-27,107.663
2016-07-28,108.210
2016-07-29,108.149
2016-07-30,108.578
2016-07-31,108.951
2016-08-01,109.520
2016-08-02,109.208
2016-08-03,107.572
2016-08-04,107.783
2016-08-05,108.125
2016-08-06,107.565
2016-08-07,107.251
2016-08-08,107.531
2016-08-09,107.080
2016-08-10,106.931
2016-08-11,107.164
2016-08-12,107.674
2016-08-13,108.075
2016-08-14,108.613
2016-08-15,108.560
2016-08-16,108.508
2016-08-17,108.807
2016-08-18,108.305
2016-08-19,107.788
2016-08-20,107.259
2016-08-21,106.917
2016-08-22,106.990
2016-08-23,107.982
2016-08-24,107.383
2016-08-25,107.778
2016-08-26,108.298
2016-08-27,108.766
2016-08-28,109.267
2016-08-29,109.536
2016-08-30,109.505
2016-08-31,108.753
2016-09-01,107.822
2016-09-02,107.341
2016-09-03,106.831
2016-09-04,106.672
2016-09-05,106.877
2016-09-06,107.171
2016-09-07,107.380
2016-09-08,107.302
2016-09-09,107.613
2016-09-10,108.420
2016-09-11,108.451
2016-09-12,108.710
2016-09-13,109.040
2016-09-14,109.479
2016-09-15,109.555
2016-09-16,109.687
2016-09-17,109.658
2016-09-18,108.455
2016-09-19,108.297
2016-09-20,108.061
2016-09-21,108.113
2016-09-22,108.294
2016-09-23,108.113
2016-09-24,108.408
2016-09-25,108.614
2016-09-26,108.964
2016-09-27,108.128
2016-09-28,107.740
2016-09-29,107.605
2016-09-30,107.933
2016-10-01,108.200
2016-10-02,108.403
2016-10-03,108.331
2016-10-04,108.719
2016-10-05,108.829
2016-10-06,109.216
2016-10-07,109.562
2016-10-08,110.141
2016-10-09,110.608
2016-10-10,110.272
2016-10-11,110.333
2016-10-12,109.743
2016-10-13,108.903
2016-10-14,109.858
2016-10-15,108.420
2016-10-16,108.761
2016-10-17,108.384
2016-10-18,108.513
2016-10-19,108.732
2016-10-20,109.013
2016-10-21,109.268
2016-10-22,110.024
2016-10-23,110.183
2016-10-24,109.407
2016-10-25,108.924
2016-10-26,108.014
2016-10-27,108.117
2016-10-28,108.101
2016-10-29,108.159
2016-10-30,108.185
2016-10-31,108.885
2016-11-01,109.710
2016-11-02,109.416
2016-11-03,109.176
2016-11-04,109.411
2016-11-05,110.384
2016-11-06,111.107
2016-11-07,111.168
2016-11-08,111.004
2016-11-09,110.747
2016-11-10,110.349
2016-11-11,110.029
2016-11-12,110.038
2016-11-13,109.219
2016-11-14,108.931
2016-11-15,109.040
2016-11-16,109.461
2016-11-17,110.246
2016-11-18,110.562
2016-11-19,110.856
2016-11-20,111.278
2016-11-21,110.945
2016-11-22,108.990
2016-11-23,108.172
2016-11-24,108.363
2016-11-25,108.456
2016-11-26,108.289
2016-11-27,108.582
2016-11-28,108.883
2016-11-29,109.115
2016-11-30,109.711
2016-12-01,110.107
2016-12-02,110.131
2016-12-03,110.942
2016-12-04,111.301
2016-12-05,111.259
2016-12-06,110.492
2016-12-07,110.485
2016-12-08,110.914
2016-12-09,110.422
2016-12-10,109.862
2016-12-11,109.817
2016-12-12,109.438
2016-12-13,109.755
2016-12-14,110.321
2016-12-15,110.250
2016-12-16,110.153
2016-12-17,110.473
2016-12-18,110.010
2016-12-19,108.917
2016-12-20,108.630
2016-12-21,108.721
2016-12-22,108.730
2016-12-23,108.825
2016-12-24,108.516
2016-12-25,107.923
2016-12-26,108.088
2016-12-27,107.915
2016-12-28,108.158
2016-12-29,108.803
2016-12-30,109.718
2016-12-31,110.572
2017-01-01,110.487
2017-01-02,110.790
2017-01-03,111.069
2017-01-04,110.690
2017-01-05,110.429
2017-01-06,109.428
2017-01-07,109.726
2017-01-08,109.385
2017-01-09,109.754
2017-01-10,109.526
2017-01-11,110.554
2017-01-12,111.365
2017-01-13,111.168
2017-01-14,110.992
2017-01-15,110.742
2017-01-16,110.544
2017-01-17,109.379
2017-01-18,109.942
2017-01-19,110.226
2017-01-20,109.988
2017-01-21,109.973
2017-01-22,110.026
2017-01-23,110.336
2017-01-24,110.706
2017-01-25,110.431
2017-01-26,109.899
2017-01-27,109.649
2017-01-28,110.414
2017-01-29,110.356
2017-01-30,111.016
2017-01-31,110.726
2017-02-01,110.436
2017-02-02,110.135
2017-02-03,109.455
2017-02-04,109.481
2017-02-05,109.519
2017-02-06,109.742
2017-02-07,110.066
2017-02-08,110.694
2017-02-09,110.139
2017-02-10,109.940
2017-02-11,110.408
2017-02-12,110.445
2017-02-13,110.070
2017-02-14,110.285
2017-02-15,110.453
2017-02-16,110.851
2017-02-17,110.724
2017-02-18,110.801
2017-02-19,111.050
2017-02-20,111.125
2017-02-21,111.622
2017-02-22,111.558
2017-02-23,111.570
2017-02-24,110.940
2017-02-25,110.949
2017-02-26,111.166
2017-02-27,111.484
2017-02-28,111.528
2017-03-01,111.004
2017-03-02,109.991
2017-03-03,110.187
2017-03-04,110.417
2017-03-05,110.451
2017-03-06,110.451
2017-03-07,110.443
2017-03-08,110.554
2017-03-09,110.251
2017-03-10,110.590
2017-03-11,110.509
2017-03-12,110.693
2017-03-13,110.608
2017-03-14,110.809
2017-03-15,111.360
2017-03-16,111.239
2017-03-17,111.489
2017-03-18,111.898
2017-03-19,111.986
2017-03-20,112.301
2017-03-21,111.165
2017-03-22,110.763
2017-03-23,110.991
2017-03-24,110.353
2017-03-25,110.490
2017-03-26,111.388
2017-03-27,111.241
2017-03-28,111.369
2017-03-29,111.317
2017-03-30,111.081
2017-03-31,110.723
2017-04-01,110.108
2017-04-02,110.256
2017-04-03,109.818
2017-04-04,109.158
2017-04-05,108.821
2017-04-06,109.273
2017-04-07,109.762
2017-04-08,110.103
2017-04-09,109.704
2017-04-10,110.220
2017-04-11,110.449
2017-04-12,110.906
2017-04-13,111.196
2017-04-14,111.259
2017-04-15,111.879
2017-04-16,112.101
2017-04-17,112.117
2017-04-18,112.416
2017-04-19,111.642
2017-04-20,110.869
2017-04-21,110.979
2017-04-22,109.735
2017-04-23,108.908
2017-04-24,109.082
2017-04-25,109.192
2017-04-26,109.558
2017-04-27,109.537
2017-04-28,109.406
2017-04-29,109.766
2017-04-30,109.848
2017-05-01,109.743
2017-05-02,109.667
2017-05-03,109.671
2017-05-04,109.854
2017-05-05,109.681
2017-05-06,110.326
2017-05-07,110.440
2017-05-08,110.842
2017-05-09,111.117
2017-05-10,111.049
2017-05-11,111.185
2017-05-12,111.464
2017-05-13,111.736
2017-05-14,111.947
2017-05-15,111.501
2017-05-16,110.675
2017-05-17,110.336
2017-05-18,110.476
2017-05-19,110.785
2017-05-20,110.640
2017-05-21,110.647
2017-05-22,110.669
2017-05-23,110.835
2017-05-24,110.767
2017-05-25,110.683
2017-05-26,110.842
2017-05-27,110.697
2017-05-28,108.822
2017-05-29,109.688
2017-05-30,109.843
2017-05-31,110.025
2017-06-01,110.441
2017-06-02,110.430
2017-06-03,110.301
2017-06-04,110.596
2017-06-05,110.477
2017-06-06,110.201
2017-06-07,110.498
2017-06-08,110.911
2017-06-09,110.930
2017-06-10,110.990
2017-06-11,111.465
2017-06-12,111.646
2017-06-13,111.638
2017-06-14,111.748
2017-06-15,112.065
2017-06-16,111.780
2017-06-17,110.965
2017-06-18,111.024
2017-06-19,111.196
2017-06-20,111.656
2017-06-21,111.751
2017-06-22,111.610
2017-06-23,111.276
2017-06-24,110.551
2017-06-25,110.284
2017-06-26,109.600
2017-06-27,109.571
2017-06-28,109.485
2017-06-29,109.665
2017-06-30,109.954
2017-07-01,110.080
2017-07-02,110.320
2017-07-03,110.228
2017-07-04,110.277
2017-07-05,110.640
2017-07-06,110.853
2017-07-07,110.854
2017-07-08,111.036
2017-07-09,110.702
2017-07-10,110.962
2017-07-11,110.154
2017-07-12,110.648
2017-07-13,111.058
2017-07-14,111.266
2017-07-15,111.492
2017-07-16,108.897
2017-07-17,107.503
2017-07-18,108.532
2017-07-19,110.092
2017-07-20,110.724
2017-07-21,110.222
2017-07-22,109.511
2017-07-23,108.699
2017-07-24,108.469
2017-07-25,108.594
2017-07-26,108.542
2017-07-27,108.691
2017-07-28,108.732
2017-07-29,108.338
2017-07-30,108.535
2017-07-31,108.107
2017-08-01,107.699
2017-08-02,107.467
2017-08-03,108.111
2017-08-04,107.693
2017-08-05,107.966
2017-08-06,108.267
2017-08-07,108.920
2017-08-08,109.007
2017-08-09,109.236
2017-08-10,109.765
2017-08-11,110.098
2017-08-12,109.767
2017-08-13,110.024
2017-08-14,110.015
2017-08-15,109.408
2017-08-16,109.242
2017-08-17,108.774
2017-08-18,107.932
2017-08-19,107.421
2017-08-20,107.176
2017-08-21,107.338
2017-08-22,107.531
2017-08-23,107.665
2017-08-24,107.768
2017-08-25,108.226
2017-08-26,108.598
2017-08-27,108.749
2017-08-28,108.914
2017-08-29,109.373
2017-08-30,109.635
2017-08-31,109.117
2017-09-01,109.210
2017-09-02,109.101
2017-09-03,109.285
2017-09-04,109.433
2017-09-05,109.499
2017-09-06,109.996
2017-09-07,108.784
2017-09-08,103.847
2017-09-09,105.231
2017-09-10,107.758
2017-09-11,108.585
2017-09-12,108.549
2017-09-13,108.051
2017-09-14,107.433
2017-09-15,107.409
2017-09-16,107.484
2017-09-17,107.933
2017-09-18,108.035
2017-09-19,108.015
2017-09-20,107.881
2017-09-21,107.823
2017-09-22,108.083
2017-09-23,108.045
2017-09-24,107.667
2017-09-25,107.559
2017-09-26,107.906
2017-09-27,107.238
2017-09-28,106.697
2017-09-29,107.055
2017-09-30,107.660
2017-10-01,107.846
2017-10-02,108.029
2017-10-03,108.865
2017-10-04,109.225
2017-10-05,109.292
2017-10-06,109.119
2017-10-07,108.763
2017-10-08,108.240
2017-10-09,108.378
2017-10-10,108.557
2017-10-11,108.669
2017-10-12,108.612
2017-10-13,107.822
2017-10-14,107.997
2017-10-15,108.328
2017-10-16,108.706
2017-10-17,109.269
2017-10-18,110.017
2017-10-19,110.087
2017-10-20,110.217
2017-10-21,109.874
2017-10-22,109.627
2017-10-23,109.381
2017-10-24,109.205
2017-10-25,108.799
2017-10-26,109.593
2017-10-27,109.451
2017-10-28,109.590
2017-10-29,109.608
2017-10-30,110.001
2017-10-31,110.561
2017-11-01,110.987
2017-11-02,109.945
2017-11-03,109.295
2017-11-04,109.447
2017-11-05,109.355
2017-11-06,109.667
2017-11-07,109.688
2017-11-08,108.964
2017-11-09,108.907
2017-11-10,108.934
2017-11-11,109.467
2017-11-12,109.943
2017-11-13,110.094
2017-11-14,109.192
2017-11-15,109.910
2017-11-16,109.519
2017-11-17,109.983
2017-11-18,110.689
2017-11-19,111.065
2017-11-20,111.444
2017-11-21,110.571
2017-11-22,111.300
2017-11-23,111.667
2017-11-24,111.833
2017-11-25,111.441
2017-11-26,111.976
2017-11-27,111.456
2017-11-28,111.121
2017-11-29,110.685
2017-11-30,109.631
2017-12-01,109.337
2017-12-02,109.747
2017-12-03,110.262
2017-12-04,110.721
2017-12-05,110.400
2017-12-06,110.154
2017-12-07,109.917
2017-12-08,110.063
2017-12-09,110.474
2017-12-10,111.052
2017-12-11,111.270
2017-12-12,110.761
2017-12-13,110.009
2017-12-14,110.358
2017-12-15,110.726
2017-12-16,111.008
2017-12-17,110.738
2017-12-18,110.356
2017-12-19,110.464
2017-12-20,110.442
2017-12-21,110.990
2017-12-22,111.771
2017-12-23,112.133
2017-12-24,111.342
2017-12-25,110.902
2017-12-26,110.723
2017-12-27,110.302
2017-12-28,109.399
2017-12-29,109.354
2017-12-30,110.187
2017-12-31,110.410
2018-01-01,109.834
2018-01-02,109.896
2018-01-03,110.137
2018-01-04,110.044
2018-01-05,110.146
2018-01-06,110.277
2018-01-07,110.722
2018-01-08,110.274
2018-01-09,109.317
2018-01-10,109.407
2018-01-11,109.770
2018-01-12,109.913
2018-01-13,110.149
2018-01-14,110.202
2018-01-15,110.566
2018-01-16,110.988
2018-01-17,111.582
2018-01-18,111.884
2018-01-19,111.952
2018-01-20,111.614
2018-01-21,111.201
2018-01-22,111.079
2018-01-23,110.953
2018-01-24,110.847
2018-01-25,111.118
2018-01-26,111.101
2018-01-27,110.689
2018-01-28,110.504
2018-01-29,110.162
2018-01-30,110.313
2018-01-31,110.546
2018-02-01,110.533
2018-02-02,110.490
2018-02-03,110.682
2018-02-04,110.423
2018-02-05,110.215
2018-02-06,110.201
2018-02-07,110.522
2018-02-08,110.568
2018-02-09,110.437
2018-02-10,110.689
2018-02-11,111.126
2018-02-12,111.344
2018-02-13,111.459
2018-02-14,111.501
2018-02-15,111.941
2018-02-16,111.845
2018-02-17,111.189
2018-02-18,111.370
2018-02-19,111.637
2018-02-20,111.565
2018-02-21,111.723
2018-02-22,111.699
2018-02-23,111.117
2018-02-24,110.517
2018-02-25,109.829
2018-02-26,110.108
2018-02-27,110.179
2018-02-28,110.103
2018-03-01,110.332
2018-03-02,110.542
2018-03-03,110.746
2018-03-04,110.740
2018-03-05,110.535
2018-03-06,110.609
2018-03-07,110.640
2018-03-08,110.720
2018-03-09,110.762
2018-03-10,110.735
2018-03-11,110.963
2018-03-12,111.258
2018-03-13,111.555
2018-03-14,111.988
2018-03-15,112.087
2018-03-16,112.142
2018-03-17,111.231
2018-03-18,111.340
2018-03-19,111.642
2018-03-20,111.753
2018-03-21,112.051
2018-03-22,112.185
2018-03-23,110.495
2018-03-24,109.903
2018-03-25,110.028
2018-03-26,110.490
2018-03-27,110.699
2018-03-28,110.964
2018-03-29,111.190
2018-03-30,110.989
2018-03-31,110.649
2018-04-01,110.552
2018-04-02,110.738
2018-04-03,110.998
2018-04-04,110.505
2018-04-05,110.446
2018-04-06,110.832
2018-04-07,111.238
2018-04-08,111.588
2018-04-09,111.722
2018-04-10,111.555
2018-04-11,111.585
2018-04-12,111.298
2018-04-13,111.531
2018-04-14,111.701
2018-04-15,112.061
2018-04-16,112.451
2018-04-17,112.376
2018-04-18,111.752
2018-04-19,111.807
2018-04-20,111.496
2018-04-21,111.053
2018-04-22,110.800
2018-04-23,110.688
2018-04-24,110.838
2018-04-25,111.095
2018-04-26,111.326
2018-04-27,111.006
2018-04-28,111.096
2018-04-29,111.228
2018-04-30,111.286
2018-05-01,111.310
2018-05-02,111.221
2018-05-03,111.332
2018-05-04,111.517
2018-05-05,111.684
2018-05-06,111.598
2018-05-07,111.635
2018-05-08,111.417
2018-05-09,111.248
2018-05-10,111.209
2018-05-11,111.170
2018-05-12,110.888
2018-05-13,110.998
2018-05-14,110.984
2018-05-15,111.320
2018-05-16,111.676
2018-05-17,111.153
2018-05-18,110.823
2018-05-19,111.431
2018-05-20,111.308
2018-05-21,110.890
2018-05-22,110.474
2018-05-23,110.317
2018-05-24,110.335
2018-05-25,110.233
2018-05-26,110.612
2018-05-27,110.722
2018-05-28,110.724
2018-05-29,110.990
2018-05-30,111.438
2018-05-31,111.952
2018-06-01,111.719
2018-06-02,111.821
2018-06-03,111.618
2018-06-04,111.872
2018-06-05,111.844
2018-06-06,112.396
2018-06-07,112.123
2018-06-08,112.544
2018-06-09,112.492
2018-06-10,112.709
2018-06-11,112.897
2018-06-12,113.103
2018-06-13,113.037
2018-06-14,112.553
2018-06-15,112.097
2018-06-16,112.517
2018-06-17,112.067
2018-06-18,111.458
2018-06-19,111.145
2018-06-20,111.434
2018-06-21,111.548
2018-06-22,111.881
2018-06-23,110.835
2018-06-24,110.267
2018-06-25,110.760
2018-06-26,110.826
2018-06-27,110.802
2018-06-28,110.834
2018-06-29,111.268
2018-06-30,111.230
2018-07-01,111.042
2018-07-02,111.508
2018-07-03,111.424
2018-07-04,111.472
2018-07-05,111.638
2018-07-06,111.597
2018-07-07,111.374
2018-07-08,111.762
2018-07-09,112.020
2018-07-10,112.170
2018-07-11,111.962
2018-07-12,111.481
2018-07-13,111.440
2018-07-14,111.656
2018-07-15,111.787
2018-07-16,111.676
2018-07-17,111.212
2018-07-18,111.606
2018-07-19,111.759
2018-07-20,112.019
2018-07-21,111.299
2018-07-22,111.449
2018-07-23,111.721
2018-07-24,111.943
2018-07-25,112.121
2018-07-26,112.270
2018-07-27,112.196
2018-07-28,112.013
2018-07-29,111.819
2018-07-30,111.748
2018-07-31,111.353
2018-08-01,111.617
2018-08-02,112.029
2018-08-03,111.751
2018-08-04,112.240
2018-08-05,112.400
2018-08-06,112.217
2018-08-07,111.906
2018-08-08,111.740
2018-08-09,111.519
2018-08-10,111.654
2018-08-11,111.776
2018-08-12,111.941
2018-08-13,112.196
2018-08-14,112.344
2018-08-15,112.587
2018-08-16,111.751
2018-08-17,111.199
2018-08-18,111.324
2018-08-19,111.607
2018-08-20,111.854
2018-08-21,111.801
2018-08-22,111.571
2018-08-23,111.706
2018-08-24,111.654
2018-08-25,110.930
2018-08-26,111.670
2018-08-27,110.781
2018-08-28,110.963
2018-08-29,111.204
2018-08-30,111.215
2018-08-31,111.460
2018-09-01,111.528
2018-09-02,111.749
2018-09-03,111.753
2018-09-04,111.826
2018-09-05,111.631
2018-09-06,111.538
2018-09-07,111.793
2018-09-08,111.762
2018-09-09,111.843
2018-09-10,111.700
2018-09-11,110.985
2018-09-12,111.647
2018-09-13,111.908
2018-09-14,111.482
2018-09-15,111.808
2018-09-16,112.260
2018-09-17,112.699
2018-09-18,112.039
2018-09-19,111.942
2018-09-20,112.076
2018-09-21,112.301
2018-09-22,111.559
2018-09-23,111.273
2018-09-24,111.442
2018-09-25,111.716
2018-09-26,112.288
2018-09-27,112.466
2018-09-28,112.513
2018-09-29,112.122
2018-09-30,112.262
2018-10-01,112.395
2018-10-02,112.631
2018-10-03,112.824
2018-10-04,112.421
2018-10-05,112.606
2018-10-06,112.954
2018-10-07,112.317
2018-10-08,111.518
2018-10-09,111.792
2018-10-10,111.971
2018-10-11,111.581
2018-10-12,111.413
2018-10-13,111.360
2018-10-14,110.993
2018-10-15,111.090
2018-10-16,111.370
2018-10-17,111.205
2018-10-18,111.456
2018-10-19,111.695
2018-10-20,111.906
2018-10-21,111.450
2018-10-22,111.893
2018-10-23,112.356
2018-10-24,112.400
2018-10-25,112.627
2018-10-26,112.802
2018-10-27,112.591
2018-10-28,112.594
2018-10-29,112.632
2018-10-30,112.319
2018-10-31,112.120
2018-11-01,112.447
2018-11-02,112.553
2018-11-03,112.718
2018-11-04,112.503
2018-11-05,111.575
2018-11-06,111.688
2018-11-07,111.633
2018-11-08,111.037
2018-11-09,111.628
2018-11-10,111.240
2018-11-11,111.138
2018-11-12,111.021
2018-11-13,111.097
2018-11-14,111.227
2018-11-15,111.031
2018-11-16,110.634
2018-11-17,111.297
2018-11-18,111.434
2018-11-19,111.119
2018-11-20,111.565
2018-11-21,111.712
2018-11-22,111.632
2018-11-23,111.961
2018-11-24,112.446
2018-11-25,112.730
2018-11-26,113.266
2018-11-27,112.955
2018-11-28,112.579
2018-11-29,112.497
2018-11-30,112.518
2018-12-01,112.951
2018-12-02,112.871
2018-12-03,112.642
2018-12-04,111.711
2018-12-05,111.644
2018-12-06,111.444
2018-12-07,111.297
2018-12-08,110.809
2018-12-09,110.450
2018-12-10,110.381
2018-12-11,110.554
2018-12-12,110.687
2018-12-13,110.703
2018-12-14,110.807
2018-12-15,110.799
2018-12-16,111.349
2018-12-17,111.550
2018-12-18,111.633
2018-12-19,111.547
2018-12-20,111.856
2018-12-21,112.197
2018-12-22,112.445
2018-12-23,112.542
2018-12-24,112.547
2018-12-25,112.547
2018-12-26,112.028
2018-12-27,112.060
2018-12-28,111.704
2018-12-29,111.716
2018-12-30,111.799
2018-12-31,111.374
2019-01-01,111.497
2019-01-02,111.917
2019-01-03,111.805
2019-01-04,111.779
2019-01-05,111.459
2019-01-06,110.813
2019-01-07,111.055
2019-01-08,111.062
2019-01-09,110.724
2019-01-10,110.727
2019-01-11,111.043
2019-01-12,111.150
2019-01-13,111.661
2019-01-14,111.728
2019-01-15,111.388
2019-01-16,111.321
2019-01-17,111.633
2019-01-18,111.978
2019-01-19,112.158
2019-01-20,112.335
2019-01-21,112.478
2019-01-22,112.642
2019-01-23,112.733
2019-01-24,112.371
2019-01-25,111.873
2019-01-26,111.709
2019-01-27,111.975
2019-01-28,111.703
2019-01-29,111.526
2019-01-30,111.742
2019-01-31,111.452
2019-02-01,110.958
2019-02-02,110.783
2019-02-03,111.098
2019-02-04,111.119
2019-02-05,111.231
2019-02-06,111.272
2019-02-07,111.290
2019-02-08,110.962
2019-02-09,110.690
2019-02-10,110.586
2019-02-11,111.185
2019-02-12,111.237
2019-02-13,111.276
2019-02-14,110.721
2019-02-15,111.128
2019-02-16,111.600
2019-02-17,111.678
2019-02-18,111.660
2019-02-19,112.242
2019-02-20,112.809
2019-02-21,112.428
2019-02-22,111.710
2019-02-23,111.776
2019-02-24,112.043
2019-02-25,112.031
2019-02-26,111.833
2019-02-27,112.019
2019-02-28,112.296
2019-03-01,112.093
2019-03-02,112.045
2019-03-03,112.299
2019-03-04,112.376
2019-03-05,112.567
2019-03-06,112.236
2019-03-07,112.122
2019-03-08,112.273
2019-03-09,112.807
2019-03-10,112.719
2019-03-11,112.455
2019-03-12,112.262
2019-03-13,111.915
2019-03-14,111.717
2019-03-15,112.087
2019-03-16,111.771
2019-03-17,111.235
2019-03-18,111.676
2019-03-19,111.953
2019-03-20,111.978
2019-03-21,112.061
2019-03-22,112.272
2019-03-23,112.488
2019-03-24,113.199
2019-03-25,113.360
2019-03-26,113.063
2019-03-27,112.411
2019-03-28,111.813
2019-03-29,111.521
2019-03-30,111.895
2019-03-31,112.259
2019-04-01,111.931
2019-04-02,111.808
2019-04-03,111.988
2019-04-04,111.887
2019-04-05,111.992
2019-04-06,112.252
2019-04-07,112.643
2019-04-08,112.926
2019-04-09,112.796
2019-04-10,112.656
2019-04-11,112.114
2019-04-12,112.028
2019-04-13,112.214
2019-04-14,112.082
2019-04-15,112.002
2019-04-16,111.946
2019-04-17,112.313
2019-04-18,112.194
2019-04-19,112.191
2019-04-20,112.112
2019-04-21,112.074
2019-04-22,111.831
2019-04-23,111.855
2019-04-24,112.029
2019-04-25,112.284
2019-04-26,112.165
2019-04-27,112.305
2019-04-28,112.354
2019-04-29,112.509
2019-04-30,112.435
2019-05-01,112.642
2019-05-02,112.760
2019-05-03,112.041
2019-05-04,112.017
2019-05-05,112.222
2019-05-06,111.956
2019-05-07,111.556
2019-05-08,111.022
2019-05-09,110.972
2019-05-10,110.499
2019-05-11,109.606
2019-05-12,109.662
2019-05-13,110.270
2019-05-14,110.232
2019-05-15,110.191
2019-05-16,109.627
2019-05-17,109.368
2019-05-18,110.007
2019-05-19,110.239
2019-05-20,110.632
2019-05-21,110.907
2019-05-22,111.490
2019-05-23,111.755
2019-05-24,111.659
2019-05-25,111.883
2019-05-26,112.678
2019-05-27,112.346
2019-05-28,112.013
2019-05-29,111.987
2019-05-30,112.156
2019-05-31,111.924
2019-06-01,112.190
2019-06-02,112.041
2019-06-03,111.665
2019-06-04,111.601
2019-06-05,111.783
2019-06-06,111.301
2019-06-07,111.427
2019-06-08,111.876
2019-06-09,111.897
2019-06-10,112.352
2019-06-11,112.542
2019-06-12,112.253
2019-06-13,111.517
2019-06-14,111.011
2019-06-15,111.501
2019-06-16,111.515
2019-06-17,111.907
2019-06-18,111.941
2019-06-19,112.303
2019-06-20,112.251
2019-06-21,112.039
2019-06-22,112.363
2019-06-23,112.395
2019-06-24,112.267
2019-06-25,112.226
2019-06-26,112.194
2019-06-27,112.474
2019-06-28,112.235
2019-06-29,112.113
2019-06-30,112.376
2019-07-01,111.824
2019-07-02,111.921
2019-07-03,112.311
2019-07-04,112.295
2019-07-05,112.432
2019-07-06,112.508
2019-07-07,112.605
2019-07-08,112.447
2019-07-09,111.563
2019-07-10,111.127
2019-07-11,111.456
2019-07-12,111.755
2019-07-13,111.432
2019-07-14,111.731
2019-07-15,111.432
2019-07-16,111.681
2019-07-17,111.635
2019-07-18,111.720
2019-07-19,111.960
2019-07-20,112.394
2019-07-21,111.965
2019-07-22,112.418
2019-07-23,112.447
2019-07-24,112.315
2019-07-25,111.935
2019-07-26,111.878
2019-07-27,111.958
2019-07-28,111.989
2019-07-29,112.060
2019-07-30,112.290
2019-07-31,112.072
2019-08-01,111.578
2019-08-02,112.022
2019-08-03,112.488
2019-08-04,112.276
2019-08-05,111.777
2019-08-06,111.790
2019-08-07,111.792
2019-08-08,112.185
2019-08-09,111.581
2019-08-10,111.404
2019-08-11,111.721
2019-08-12,111.710
2019-08-13,111.342
2019-08-14,111.719
2019-08-15,111.786
2019-08-16,111.877
2019-08-17,111.641
2019-08-18,111.669
2019-08-19,112.026
2019-08-20,111.984
2019-08-21,111.855
2019-08-22,112.133
2019-08-23,112.204
2019-08-24,112.255
2019-08-25,112.164
2019-08-26,112.208
2019-08-27,111.996
2019-08-28,111.756
2019-08-29,112.324
2019-08-30,111.969
2019-08-31,111.297
2019-09-01,110.997
2019-09-02,110.951
2019-09-03,111.500
2019-09-04,111.688
2019-09-05,111.851
2019-09-06,111.863
2019-09-07,111.971
2019-09-08,112.153
2019-09-09,112.283
2019-09-10,112.024
2019-09-11,112.410
2019-09-12,112.422
2019-09-13,112.561
2019-09-14,112.115
2019-09-15,112.179
2019-09-16,112.513
2019-09-17,112.553
2019-09-18,112.664
2019-09-19,112.774
2019-09-20,112.942
2019-09-21,113.004
2019-09-22,113.112
2019-09-23,112.468
2019-09-24,112.749
2019-09-25,112.619
2019-09-26,112.772
2019-09-27,112.451
2019-09-28,112.158
2019-09-29,112.744
2019-09-30,112.976
2019-10-01,112.839
2019-10-02,112.517
2019-10-03,112.373
2019-10-04,112.649
2019-10-05,112.315
2019-10-06,112.413
2019-10-07,112.237
2019-10-08,112.616
2019-10-09,112.849
2019-10-10,112.599
2019-10-11,112.992
2019-10-12,113.272
2019-10-13,113.099
2019-10-14,112.653
2019-10-15,112.547
